111,0.3289,0.1624,0.1453,1.1005,0.3306,0.8265,4.2446,67466.0140
112,0.3298,0.1625,0.1454,1.1006,0.3274,0.8268,4.2816,67438.4346
113,0.3307,0.1626,0.1456,1.1007,0.3242,0.8271,4.3186,67410.8762
114,0.3316,0.1627,0.1458,1.1008,0.3210,0.8273,4.3555,67383.3388
115,0.3325,0.1628,0.1459,1.1009,0.3179,0.8275,4.3925,67355.8222
116,0.3333,0.1629,0.1461,1.1010,0.3147,0.8277,4.4294,67328.3265
117,0.3342,0.1630,0.1463,1.1011,0.3116,0.8279,4.4664,67300.8515
118,0.3351,0.1631,0.1464,1.1012,0.3085,0.8281,4.5033,67273.3972
119,0.3359,0.1633,0.1466,1.1013,0.3054,0.8282,4.5402,67245.9636
120,0.3368,0.1634,0.1467,1.1014,0.3024,0.8284,4.5771,67218.5505
121,0.3377,0.1635,0.1469,1.1014,0.2993,0.8285,4.6139,67191.1580
122,0.3385,0.1636,0.1470,1.1015,0.2963,0.8287,4.6508,67163.7860
123,0.3394,0.1637,0.1472,1.1015,0.2933,0.8288,4.6877,67136.4343
124,0.3403,0.1638,0.1474,1.1016,0.2903,0.8289,4.7245,67109.1030
125,0.3411,0.1639,0.1475,1.1016,0.2873,0.8290,4.7613,67081.7920
126,0.3420,0.1640,0.1477,1.1016,0.2844,0.8291,4.7981,67054.5013
127,0.3428,0.1640,0.1478,1.1017,0.2815,0.8291,4.8349,67027.2307
128,0.3437,0.1641,0.1480,1.1017,0.2785,0.8292,4.8717,66999.9803
129,0.3445,0.1642,0.1481,1.1017,0.2756,0.8292,4.9085,66972.7499
130,0.3453,0.1643,0.1483,1.1017,0.2728,0.8292,4.9453,66945.5396
131,0.3462,0.1644,0.1484,1.1017,0.2699,0.8293,4.9820,66918.3493
132,0.3470,0.1645,0.1486,1.1017,0.2671,0.8293,5.0188,66891.1788
133,0.3479,0.1646,0.1487,1.1017,0.2642,0.8293,5.0555,66864.0283
134,0.3487,0.1647,0.1489,1.1017,0.2614,0.8292,5.0922,66836.8976
135,0.3495,0.1648,0.1490,1.1016,0.2586,0.8292,5.1289,66809.7866
136,0.3504,0.1649,0.1492,1.1016,0.2559,0.8292,5.1656,66782.6954
137,0.3512,0.1649,0.1493,1.1016,0.2531,0.8291,5.2023,66755.6238
138,0.3520,0.1650,0.1494,1.1015,0.2504,0.8291,5.2390,66728.5719
139,0.3528,0.1651,0.1496,1.1015,0.2477,0.8290,5.2756,66701.5396
140,0.3537,0.1652,0.1497,1.1014,0.2450,0.8289,5.3123,66674.5268
141,0.3545,0.1653,0.1499,1.1014,0.2423,0.8288,5.3489,66647.5335
142,0.3553,0.1654,0.1500,1.1013,0.2396,0.8287,5.3855,66620.5596
143,0.3561,0.1654,0.1502,1.1012,0.2369,0.8286,5.4221,66593.6052
144,0.3569,0.1655,0.1503,1.1012,0.2343,0.8285,5.4587,66566.6701
145,0.3577,0.1656,0.1504,1.1011,0.2317,0.8283,5.4953,66539.7543
146,0.3585,0.1657,0.1506,1.1010,0.2291,0.8282,5.5319,66512.8577
147,0.3593,0.1658,0.1507,1.1009,0.2265,0.8280,5.5684,66485.9805
148,0.3602,0.1658,0.1508,1.1008,0.2239,0.8279,5.6050,66459.1223
149,0.3610,0.1659,0.1510,1.1007,0.2213,0.8277,5.6415,66432.2834
150,0.3618,0.1660,0.1511,1.1006,0.2188,0.8275,5.6780,66405.4635
151,0.3626,0.1661,0.1512,1.1005,0.2163,0.8273,5.7146,66378.6627
152,0.3633,0.1662,0.1514,1.1004,0.2138,0.8271,5.7511,66351.8809
153,0.3641,0.1662,0.1515,1.1002,0.2113,0.8269,5.7876,66325.1180
154,0.3649,0.1663,0.1516,1.1001,0.2088,0.8266,5.8240,66298.3741
155,0.3657,0.1664,0.1518,1.1000,0.2063,0.8264,5.8605,66271.6492
156,0.3665,0.1665,0.1519,1.0999,0.2039,0.8262,5.8969,66244.9430
157,0.3673,0.1665,0.1520,1.0997,0.2014,0.8259,5.9334,66218.2557
158,0.3681,0.1666,0.1521,1.0996,0.1990,0.8256,5.9698,66191.5872
159,0.3689,0.1667,0.1523,1.0994,0.1966,0.8254,6.0062,66164.9374
160,0.3697,0.1667,0.1524,1.0993,0.1942,0.8251,6.0426,66138.3063
161,0.3704,0.1668,0.1525,1.0991,0.1918,0.8248,6.0790,66111.6939
162,0.3712,0.1669,0.1526,1.0989,0.1894,0.8245,6.1154,66085.1002
163,0.3720,0.1670,0.1528,1.0988,0.1871,0.8242,6.1518,66058.5250
164,0.3728,0.1670,0.1529,1.0986,0.1848,0.8239,6.1881,66031.9684
165,0.3735,0.1671,0.1530,1.0984,0.1824,0.8235,6.2245,66005.4303
166,0.3743,0.1672,0.1531,1.0982,0.1801,0.8232,6.2608,65978.9107
167,0.3751,0.1673,0.1533,1.0980,0.1778,0.8228,6.2971,65952.4096
168,0.3758,0.1673,0.1534,1.0979,0.1755,0.8225,6.3334,65925.9269
169,0.3766,0.1674,0.1535,1.0977,0.1733,0.8221,6.3697,65899.4626
170,0.3774,0.1675,0.1536,1.0975,0.1710,0.8218,6.4060,65873.0166
171,0.3781,0.1675,0.1537,1.0973,0.1688,0.8214,6.4423,65846.5890
172,0.3789,0.1676,0.1538,1.0970,0.1665,0.8210,6.4786,65820.1797
173,0.3796,0.1677,0.1540,1.0968,0.1643,0.8206,6.5148,65793.7886
174,0.3804,0.1677,0.1541,1.0966,0.1621,0.8202,6.5511,65767.4157
175,0.3811,0.1678,0.1542,1.0964,0.1599,0.8198,6.5873,65741.0611
176,0.3819,0.1679,0.1543,1.0962,0.1577,0.8193,6.6235,65714.7246
177,0.3826,0.1679,0.1544,1.0959,0.1556,0.8189,6.6597,65688.4062
178,0.3834,0.1680,0.1545,1.0957,0.1534,0.8185,6.6959,65662.1060
179,0.3841,0.1681,0.1546,1.0955,0.1513,0.8180,6.7321,65635.8238
180,0.3849,0.1681,0.1548,1.0952,0.1492,0.8176,6.7682,65609.5596
181,0.3856,0.1682,0.1549,1.0950,0.1470,0.8171,6.8044,65583.3135
182,0.3864,0.1683,0.1550,1.0947,0.1449,0.8166,6.8405,65557.0853
183,0.3871,0.1683,0.1551,1.0945,0.1428,0.8162,6.8767,65530.8751
184,0.3878,0.1684,0.1552,1.0942,0.1408,0.8157,6.9128,65504.6829
185,0.3886,0.1685,0.1553,1.0940,0.1387,0.8152,6.9489,65478.5085
186,0.3893,0.1685,0.1554,1.0937,0.1366,0.8147,6.9850,65452.3520
187,0.3900,0.1686,0.1555,1.0934,0.1346,0.8142,7.0211,65426.2133
188,0.3908,0.1687,0.1556,1.0932,0.1326,0.8137,7.0571,65400.0924
189,0.3915,0.1687,0.1557,1.0929,0.1306,0.8131,7.0932,65373.9893
190,0.3922,0.1688,0.1558,1.0926,0.1285,0.8126,7.1293,65347.9040
191,0.3930,0.1688,0.1559,1.0923,0.1265,0.8121,7.1653,65321.8364
192,0.3937,0.1689,0.1560,1.0920,0.1246,0.8115,7.2013,65295.7865
193,0.3944,0.1690,0.1561,1.0917,0.1226,0.8110,7.2373,65269.7542
194,0.3951,0.1690,0.1562,1.0915,0.1206,0.8104,7.2733,65243.7396
195,0.3958,0.1691,0.1563,1.0912,0.1187,0.8098,7.3093,65217.7427
196,0.3966,0.1691,0.1564,1.0909,0.1167,0.8093,7.3453,65191.7633
197,0.3973,0.1692,0.1565,1.0906,0.1148,0.8087,7.3813,65165.8015
198,0.3980,0.1693,0.1566,1.0902,0.1129,0.8081,7.4172,65139.8573
199,0.3987,0.1693,0.1567,1.0899,0.1110,0.8075,7.4532,65113.9305
200,0.3994,0.1694,0.1568,1.0896,0.1091,0.8069,7.4891,65088.0213
201,0.4001,0.1695,0.1569,1.0893,0.1072,0.8063,7.5250,65062.1295
202,0.4008,0.1695,0.1570,1.0890,0.1053,0.8057,7.5609,65036.2552
203,0.4015,0.1696,0.1571,1.0887,0.1034,0.8051,7.5968,65010.3983
204,0.4022,0.1696,0.1572,1.0883,0.1016,0.8044,7.6327,64984.5587
205,0.4029,0.1697,0.1573,1.0880,0.0997,0.8038,7.6686,64958.7366
206,0.4036,0.1697,0.1574,1.0877,0.0979,0.8032,7.7045,64932.9318
207,0.4043,0.1698,0.1575,1.0873,0.0961,0.8025,7.7403,64907.1443
208,0.4050,0.1699,0.1576,1.0870,0.0943,0.8019,7.7761,64881.3742
209,0.4057,0.1699,0.1577,1.0866,0.0925,0.8012,7.8120,64855.6213
210,0.4064,0.1700,0.1578,1.0863,0.0907,0.8005,7.8478,64829.8857
211,0.4071,0.1700,0.1578,1.0859,0.0889,0.7999,7.8836,64804.1673
212,0.4078,0.1701,0.1579,1.0856,0.0871,0.7992,7.9194,64778.4661
213,0.4085,0.1702,0.1580,1.0852,0.0854,0.7985,7.9552,64752.7821
214,0.4092,0.1702,0.1581,1.0849,0.0836,0.7978,7.9909,64727.1152
215,0.4099,0.1703,0.1582,1.0845,0.0818,0.7971,8.0267,64701.4655
216,0.4106,0.1703,0.1583,1.0842,0.0801,0.7964,8.0624,64675.8330
217,0.4112,0.1704,0.1584,1.0838,0.0784,0.7957,8.0982,64650.2175
218,0.4119,0.1704,0.1584,1.0834,0.0767,0.7950,8.1339,64624.6191
219,0.4126,0.1705,0.1585,1.0830,0.0750,0.7943,8.1696,64599.0378
220,0.4133,0.1705,0.1586,1.0827,0.0733,0.7936,8.2053,64573.4735
221,0.4140,0.1706,0.1587,1.0823,0.0716,0.7928,8.2410,64547.9262
222,0.4146,0.1707,0.1588,1.0819,0.0699,0.7921,8.2767,64522.3959
223,0.4153,0.1707,0.1589,1.0815,0.0682,0.7914,8.3123,64496.8826
224,0.4160,0.1708,0.1589,1.0811,0.0666,0.7906,8.3480,64471.3862
225,0.4167,0.1708,0.1590,1.0808,0.0649,0.7899,8.3836,64445.9068
226,0.4173,0.1709,0.1591,1.0804,0.0633,0.7891,8.4192,64420.4443
227,0.4180,0.1709,0.1592,1.0800,0.0616,0.7883,8.4549,64394.9987
228,0.4187,0.1710,0.1593,1.0796,0.0600,0.7876,8.4905,64369.5699
229,0.4193,0.1710,0.1593,1.0792,0.0584,0.7868,8.5261,64344.1580
230,0.4200,0.1711,0.1594,1.0788,0.0568,0.7860,8.5616,64318.7629
231,0.4207,0.1711,0.1595,1.0784,0.0552,0.7852,8.5972,64293.3847
232,0.4213,0.1712,0.1596,1.0780,0.0536,0.7845,8.6328,64268.0232
233,0.4220,0.1712,0.1596,1.0775,0.0520,0.7837,8.6683,64242.6786
234,0.4226,0.1713,0.1597,1.0771,0.0504,0.7829,8.7039,64217.3506
235,0.4233,0.1714,0.1598,1.0767,0.0488,0.7821,8.7394,64192.0395
236,0.4239,0.1714,0.1599,1.0763,0.0473,0.7812,8.7749,64166.7450
237,0.4246,0.1715,0.1599,1.0759,0.0457,0.7804,8.8104,64141.4672
238,0.4253,0.1715,0.1600,1.0755,0.0442,0.7796,8.8459,64116.2062
239,0.4259,0.1716,0.1601,1.0750,0.0427,0.7788,8.8814,64090.9617
240,0.4266,0.1716,0.1602,1.0746,0.0411,0.7780,8.9168,64065.7340
241,0.4272,0.1717,0.1602,1.0742,0.0396,0.7771,8.9523,64040.5228
242,0.4278,0.1717,0.1603,1.0737,0.0381,0.7763,8.9877,64015.3283
243,0.4285,0.1718,0.1604,1.0733,0.0366,0.7754,9.0232,63990.1503
244,0.4291,0.1718,0.1604,1.0729,0.0351,0.7746,9.0586,63964.9890
245,0.4298,0.1719,0.1605,1.0724,0.0336,0.7737,9.0940,63939.8442
246,0.4304,0.1719,0.1606,1.0720,0.0321,0.7729,9.1294,63914.7159
247,0.4311,0.1720,0.1606,1.0715,0.0306,0.7720,9.1648,63889.6041
248,0.4317,0.1720,0.1607,1.0711,0.0292,0.7712,9.2002,63864.5089
249,0.4323,0.1721,0.1608,1.0706,0.0277,0.7703,9.2355,63839.4301
250,0.4330,0.1721,0.1608,1.0702,0.0263,0.7694,9.2709,63814.3678
251,0.4336,0.1722,0.1609,1.0697,0.0248,0.7685,9.3062,63789.3220
252,0.4342,0.1722,0.1610,1.0693,0.0234,0.7677,9.3416,63764.2926
253,0.4349,0.1723,0.1610,1.0688,0.0220,0.7668,9.3769,63739.2796
254,0.4355,0.1723,0.1611,1.0684,0.0205,0.7659,9.4122,63714.2830
255,0.4361,0.1724,0.1612,1.0679,0.0191,0.7650,9.4475,63689.3028
256,0.4368,0.1724,0.1612,1.0675,0.0177,0.7641,9.4828,63664.3390
257,0.4374,0.1725,0.1613,1.0670,0.0163,0.7632,9.5180,63639.3915
258,0.4380,0.1725,0.1613,1.0665,0.0149,0.7623,9.5533,63614.4604
259,0.4386,0.1726,0.1614,1.0661,0.0135,0.7613,9.5885,63589.5456
260,0.4393,0.1726,0.1615,1.0656,0.0122,0.7604,9.6238,63564.6470
261,0.4399,0.1726,0.1615,1.0651,0.0108,0.7595,9.6590,63539.7648
262,0.4405,0.1727,0.1616,1.0646,0.0094,0.7586,9.6942,63514.8989
263,0.4411,0.1727,0.1616,1.0642,0.0081,0.7576,9.7294,63490.0492
264,0.4417,0.1728,0.1617,1.0637,0.0067,0.7567,9.7646,63465.2157
265,0.4424,0.1728,0.1617,1.0632,0.0054,0.7558,9.7998,63440.3985
266,0.4430,0.1729,0.1618,1.0627,0.0040,0.7548,9.8350,63415.5975
267,0.4436,0.1729,0.1619,1.0622,0.0027,0.7539,9.8701,63390.8127
268,0.4442,0.1730,0.1619,1.0617,0.0014,0.7529,9.9053,63366.0440
269,0.4448,0.1730,0.1620,1.0613,0.0000,0.7520,9.9404,63341.2915
270,0.4454,0.1731,0.1620,1.0608,-0.0013,0.7510,9.9755,63316.5552
271,0.4460,0.1731,0.1621,1.0603,-0.0026,0.7501,10.0107,63291.8350
272,0.4466,0.1732,0.1621,1.0598,-0.0039,0.7491,10.0458,63267.1309
273,0.4472,0.1732,0.1622,1.0593,-0.0052,0.7481,10.0809,63242.4430
274,0.4478,0.1733,0.1622,1.0588,-0.0065,0.7472,10.1159,63217.7711
275,0.4484,0.1733,0.1623,1.0583,-0.0077,0.7462,10.1510,63193.1153
276,0.4490,0.1733,0.1623,1.0578,-0.0090,0.7452,10.1861,63168.4755
277,0.4496,0.1734,0.1624,1.0573,-0.0103,0.7442,10.2211,63143.8518
278,0.4502,0.1734,0.1624,1.0568,-0.0116,0.7432,10.2561,63119.2442
279,0.4508,0.1735,0.1625,1.0563,-0.0128,0.7423,10.2912,63094.6525
280,0.4514,0.1735,0.1625,1.0558,-0.0141,0.7413,10.3262,63070.0769
281,0.4520,0.1736,0.1626,1.0553,-0.0153,0.7403,10.3612,63045.5172
282,0.4526,0.1736,0.1626,1.0548,-0.0166,0.7393,10.3962,63020.9735
283,0.4532,0.1737,0.1627,1.0542,-0.0178,0.7383,10.4311,62996.4458
284,0.4538,0.1737,0.1627,1.0537,-0.0190,0.7373,10.4661,62971.9340
285,0.4544,0.1737,0.1628,1.0532,-0.0202,0.7362,10.5011,62947.4381
286,0.4550,0.1738,0.1628,1.0527,-0.0215,0.7352,10.5360,62922.9582
287,0.4556,0.1738,0.1628,1.0522,-0.0227,0.7342,10.5709,62898.4941
288,0.4562,0.1739,0.1629,1.0517,-0.0239,0.7332,10.6059,62874.0460
289,0.4568,0.1739,0.1629,1.0511,-0.0251,0.7322,10.6408,62849.6137
290,0.4573,0.1740,0.1630,1.0506,-0.0263,0.7311,10.6757,62825.1973
291,0.4579,0.1740,0.1630,1.0501,-0.0275,0.7301,10.7106,62800.7967
292,0.4585,0.1740,0.1631,1.0496,-0.0287,0.7291,10.7454,62776.4120
293,0.4591,0.1741,0.1631,1.0490,-0.0298,0.7281,10.7803,62752.0431
294,0.4597,0.1741,0.1631,1.0485,-0.0310,0.7270,10.8151,62727.6900
295,0.4603,0.1742,0.1632,1.0480,-0.0322,0.7260,10.8500,62703.3527
296,0.4608,0.1742,0.1632,1.0474,-0.0333,0.7249,10.8848,62679.0312
297,0.4614,0.1743,0.1633,1.0469,-0.0345,0.7239,10.9196,62654.7254
298,0.4620,0.1743,0.1633,1.0464,-0.0356,0.7228,10.9545,62630.4354
299,0.4626,0.1743,0.1633,1.0458,-0.0368,0.7218,10.9892,62606.1611
300,0.4631,0.1744,0.1634,1.0453,-0.0379,0.7207,11.0240,62581.9026
301,0.4637,0.1744,0.1634,1.0448,-0.0391,0.7197,11.0588,62557.6598
302,0.4643,0.1745,0.1634,1.0442,-0.0402,0.7186,11.0936,62533.4326
303,0.4648,0.1745,0.1635,1.0437,-0.0413,0.7175,11.1283,62509.2212
304,0.4654,0.1746,0.1635,1.0431,-0.0425,0.7165,11.1631,62485.0254
305,0.4660,0.1746,0.1635,1.0426,-0.0436,0.7154,11.1978,62460.8453
306,0.4665,0.1746,0.1636,1.0421,-0.0447,0.7143,11.2325,62436.6809
307,0.4671,0.1747,0.1636,1.0415,-0.0458,0.7132,11.2672,62412.5321
308,0.4677,0.1747,0.1636,1.0410,-0.0469,0.7122,11.3019,62388.3989
309,0.4682,0.1748,0.1637,1.0404,-0.0480,0.7111,11.3366,62364.2813
310,0.4688,0.1748,0.1637,1.0399,-0.0491,0.7100,11.3713,62340.1793
311,0.4694,0.1748,0.1637,1.0393,-0.0502,0.7089,11.4059,62316.0929
312,0.4699,0.1749,0.1638,1.0388,-0.0513,0.7078,11.4406,62292.0221
313,0.4705,0.1749,0.1638,1.0382,-0.0523,0.7067,11.4752,62267.9668
314,0.4710,0.1750,0.1638,1.0376,-0.0534,0.7056,11.5099,62243.9271
315,0.4716,0.1750,0.1639,1.0371,-0.0545,0.7045,11.5445,62219.9029
316,0.4721,0.1750,0.1639,1.0365,-0.0555,0.7034,11.5791,62195.8943
317,0.4727,0.1751,0.1639,1.0360,-0.0566,0.7023,11.6137,62171.9011
318,0.4732,0.1751,0.1639,1.0354,-0.0577,0.7012,11.6483,62147.9235
319,0.4738,0.1752,0.1640,1.0349,-0.0587,0.7001,11.6828,62123.9614
320,0.4743,0.1752,0.1640,1.0343,-0.0598,0.6990,11.7174,62100.0147
321,0.4749,0.1752,0.1640,1.0337,-0.0608,0.6979,11.7520,62076.0835
322,0.4754,0.1753,0.1641,1.0332,-0.0618,0.6968,11.7865,62052.1677
